0.0185 0.00326819 4.45178e-05 0.937283 0.00733927 0.0627168 0.00277511 0.00325463 2.18168e-05 -1.21618 0.00967684 1.80387 0.0196491 0.00346453 0.00010776 5.95382 2.32092 1.66587 75.333
0.6805 0.00320997 0.000365297 0.856204 0.0187081 0.143796 0.0326763 0.00273046 0.000114465 -1.1172 0.0619883 2.1931 0.117109 0.00522158 0.000519147 1.44697 0.11709 1.76991 0.264203
1.1935 0.00340887 0.000258489 0.924658 0.0174618 0.0753418 0.0169106 0.00315218 9.57016e-05 -1.18192 0.0448918 1.90029 0.0539126 0.00568243 0.000566286 1.36113 0.147129 1.49928 0.195503
1.6985 0.00341585 0.000127689 0.930062 0.036885 0.0699379 0.00350175 0.00350442 4.20822e-05 -1.29226 0.0227519 1.70595 0.0320255 0.00187525 0.000505962 0.409485 0.117644 1.88085 0.146655
2.2025 0.00383503 9.96172e-05 0.93139 0.00842005 0.0686105 0.00519535 0.00393326 6.33148e-05 -1.31448 0.0216475 1.60836 0.0258154 0.00208532 0.000514839 0.401749 0.106489 1.83518 0.112526
2.7045 0.0049684 0.000393873 0.176476 0.0259171 0.823524 0.00388456 0.00803862 0.000555462 -0.946867 0.0501162 1.61035 0.0491826 0.00401589 9.07815e-05 1.59382 0.0585819 1.70413 0.0776576
3.2045 0.00465504 8.53117e-05 0.5 0.00214904 0.5 0.000776346 0.00340076 9.96533e-05 -0.766728 0.0248557 1.62771 0.0232524 0.00563682 7.19984e-05 1.59808 0.0347747 1.68478 0.0561012
3.7055 0.00500707 8.57768e-05 0.5 0.00163652 0.5 0.00057114 0.00351977 0.000106018 -0.719386 0.0244106 1.62467 0.0226779 0.00614432 7.22596e-05 1.61823 0.0354449 1.74101 0.0643952
4.2075 0.00561113 0.000162865 0.496803 0.0111607 0.503197 -0.0020339 0.00703269 0.000113461 -1.22247 0.0233131 1.47533 0.0219623 0.00370665 0.000136938 1.06079 0.0523179 1.94915 0.0789915
4.7075 0.00620696 0.000492207 0.329134 0.0353144 0.670866 0.00852327 0.00874356 0.000383913 -1.08991 0.0423419 1.48376 0.0283823 0.00446325 0.000172163 1.34651 0.0774862 1.9025 0.0867586
5.2075 0.00561027 9.26242e-05 0.5 0.00133611 0.5 0.00255762 0.00358732 0.000101394 -0.619892 0.0200728 1.58297 0.0192092 0.00707682 7.49318e-05 1.64839 0.0354604 1.84595 0.073584
5.7085 0.0056882 9.14356e-05 0.5 0.00109759 0.5 0.00160851 0.00365316 0.000105313 -0.639933 0.0208356 1.53334 0.0181886 0.00716698 7.78864e-05 1.64238 0.0420078 2.12637 0.110927
6.2085 0.00556421 0. 0.5 0. 0.5 0.0106229 0.00357388 0.000106867 -0.644166 0.0207875 1.49254 0.0174304 0.00701058 8.33731e-05 1.52829 0.0505146 2.90291 0.21611
6.7085 0.0053578 0.000180968 0.49939 0.0204204 0.50061 0.0134154 0.00362241 0.00014287 -0.639375 0.0230289 1.49286 0.0169468 0.00665223 8.41797e-05 1.49353 0.050034 3.43483 0.281075
7.2085 0.00509937 0.000244416 0.416118 0.0393231 0.583882 0.0145075 0.00312977 0.000278179 -0.493037 0.0804119 1.5301 0.0332791 0.00612819 0.000117121 1.56905 0.0562812 5.27445 0.685293
7.7095 0.00595434 0.000423817 0.186315 0.0222266 0.813685 0.00413256 0.00989462 0.000565829 -0.816155 0.0414577 1.53857 0.0402324 0.00459943 9.31722e-05 2.7806 0.0659109 1 0.483499
8.2095 0.00420957 0.000119899 0.254572 0.0261744 0.745428 0.00374219 0.00237813 0.000307714 -0.267972 0.0495982 1.70831 0.053142 0.00467341 5.84294e-05 1.70685 0.0873315 5.75335 1.23283
8.7105 0.00337608 0.00015786 0.112613 0.00903099 0.887387 0.00484382 0.0022473 0.000738629 -0.240474 0.088462 1.64277 0.0758784 0.00349334 9.47301e-05 1.44432 0.0992442 13.8977 6.68739
9.2105 0.00342673 0.000535089 0.903557 0.0380706 0.096443 0.0298319 0.00287605 0.000170457 -2.22535 0.208573 0.458056 0.158177 0.00665278 0.000893081 1.73818 0.583353 1 0.86234
