0.0185 0.00365663 0.000383093 0.358073 0.0511324 0.641927 0.0217186 0.00453912 0.000386345 -0.866551 0 2.1596 0.062752 0.00305556 7.37948e-05 1.77574 0.147495 5.55092 0.653857
0.6805 0.00313186 0.000249642 0.150867 0.0230754 0.849133 0.0146496 0.00471633 0.000399504 -0.942289 0 2.26192 0.242314 0.00275665 7.91522e-05 1.2383 0.0595422 2.73868 0.207659
1.1935 0.00349183 0.000453874 0.26555 0.0587947 0.73445 0.0230999 0.00471619 0.000548552 -0.863212 0 2.24753 0.0800801 0.00292563 6.75387e-05 1.42826 0.100107 2.09151 0.166117
1.6985 0.00342989 0.000162367 0.507786 0.0271929 0.492214 0.0100833 0.00266714 9.86694e-05 -0.758495 0 1.86689 0.0343482 0.00406961 0.000121337 1.54257 0.0476425 1.78946 0.0867217
2.2025 0.0039531 0.000186314 0.332379 0.025241 0.667621 0.00458099 0.00416965 0.000199288 -0.67639 0 1.99477 0.0382781 0.00384074 8.07735e-05 1.39068 0.0516357 1.92721 0.077039
2.7045 0.00420289 0.000110849 0.439173 0.0190252 0.560827 0.00371354 0.00278873 9.44205e-05 -0.640855 0 1.65417 0.0227841 0.00504053 8.10415e-05 1.58885 0.0328597 1.77383 0.061328
3.2045 0.00453993 0.000117161 0.444499 0.0180442 0.555501 0.00397001 0.00309124 9.4688e-05 -0.65595 0 1.66266 0.019854 0.00542744 8.52792e-05 1.61896 0.0308604 1.6928 0.0532402
3.7055 0.00490124 0.000125407 0.504195 0.0166709 0.495805 0.00456877 0.0033661 8.43534e-05 -0.711878 0 1.61988 0.0181827 0.00607688 9.71416e-05 1.62516 0.0340954 1.73362 0.0638972
4.2075 0.00610484 0.000282553 0.160143 0.0124674 0.839857 0.00550208 0.010016 0.00047392 -0.789449 0 1.74924 0.0315305 0.00502459 6.39711e-05 1.55489 0.0474028 1.84841 0.0804928
4.7075 0.00642079 0.000339169 0.202523 0.0160956 0.797477 0.00574176 0.0100315 0.000486163 -0.863884 0 1.62766 0.0229065 0.00511275 7.48347e-05 1.51159 0.0548787 1.91023 0.0896171
5.2075 0.00573489 0.000156912 0.692305 0.0126819 0.307695 0.00688091 0.00427177 6.12406e-05 -0.91109 0 1.50635 0.014535 0.00811361 0.000150837 1.65755 0.0396814 1.68078 0.0762383
5.7085 0.00663267 0.000381272 0.216255 0.0168449 0.783745 0.00584118 0.0105756 0.000511324 -0.911072 0 1.55733 0.0216515 0.00502698 8.72203e-05 1.4866 0.083178 2.13125 0.16276
6.2085 0.00569854 0.000158664 0.640526 0.0138345 0.359474 0.00640757 0.00402213 6.82736e-05 -0.852982 0 1.44321 0.0136796 0.00784283 0.000148722 1.63414 0.0603572 2.49456 0.209571
6.7085 0.00541348 0.000161818 0.552844 0.0165457 0.447156 0.00552048 0.00389806 9.67003e-05 -0.739814 0 1.46455 0.0134994 0.00683754 0.000135034 1.48484 0.0568443 3.44277 0.314884
7.2085 0.0051288 0.000125194 0.466017 0.0175247 0.533983 0.00298326 0.00341732 0.000108655 -0.592923 0 1.49678 0.0146653 0.00625055 9.24151e-05 1.56506 0.06193 5.34255 0.75908
7.7095 0.00478891 0.000134119 0.343127 0.021162 0.656873 0.00234409 0.00328344 0.000185432 -0.456515 0 1.55975 0.0198577 0.00541126 8.01732e-05 1.62621 0.0795642 5.74058 1.18834
8.2095 0.00422679 0.000154025 0.298131 0.0281608 0.701869 0.00214335 0.00299081 0.00026821 -0.403436 0 1.61987 0.0311852 0.0046535 8.04397e-05 1.64239 0.0951388 6.31129 1.48778
8.7105 0.00346052 0.000322457 0.374119 0.0546555 0.625881 0.0114224 0.00278953 0.000381535 -0.538528 0 1.64622 0.0486208 0.00380552 0.000177316 1.49515 0.107594 11.2311 7.0287
9.2105 0.00297114 0.000552171 0.422472 0.110346 0.577528 0.0328606 0.00328521 0.000376988 -1.00317 0 1.35418 0.20926 0.00271851 0.000255071 2.54805 0.148645 0.365882 2.27632
