0.0185 0.00340168 0.000233715 0.686121 0.0260261 0.313879 0.0263126 0.00261963 0.000126156 -0.915002 0.0630837 1.82157 0.0548441 0.004676 0.000130346 3.36793 0.276987 1 81.5357
1.1935 0.00306661 0.000225727 0.440053 0.0569473 0.559947 0.0243554 0.00190865 0.000211291 -0.466764 0.0976607 2.31863 0.131403 0.00373252 0.000115487 1.62129 0.0557349 1.94316 0.126679
1.6985 0.00352351 0.000623389 0.716447 0.0743697 0.283553 0.0825723 0.00298154 0.000184131 -1.02775 0.129406 1.75538 0.0522252 0.00461769 0.00045235 1.44699 0.104627 1.73676 0.0933327
2.2025 0.00420877 0.000566566 0.337509 0.0716995 0.662491 0.0238832 0.0055228 0.000442637 -1.06073 0.072779 1.6719 0.0548596 0.00334651 0.000149873 1.38391 0.111304 1.79949 0.082209
2.7045 0.00421392 0.000289293 0.456518 0.0494861 0.543482 0.0245467 0.00285539 0.000215567 -0.675299 0.101568 1.64043 0.0441709 0.00508175 0.000151845 1.58489 0.0361638 1.76932 0.0626793
3.2045 0.00450441 0.000116872 0.283146 0.032309 0.716854 0.0035454 0.00209185 0.000276159 -0.290801 0.063728 1.86937 0.0638481 0.00515514 6.63158e-05 1.64735 0.0287033 1.73888 0.0517747
3.7055 0.00483474 0.000186282 0.389329 0.0349164 0.610671 0.010398 0.00278246 0.000221852 -0.477229 0.0703774 1.71573 0.0410398 0.00577418 9.97678e-05 1.64743 0.0303352 1.76828 0.0595132
4.2075 0.00601075 0.000414621 0.280275 0.0275143 0.719725 0.00617738 0.0088947 0.000382588 -1.08455 0.0374346 1.52577 0.0304339 0.00440332 0.000123096 1.47327 0.0635068 1.73326 0.0731047
4.7075 0.00543028 0.000242728 0.480439 0.0312946 0.519561 0.0135769 0.00311312 0.000197591 -0.542939 0.0608425 1.61589 0.0282615 0.0069133 0.000152137 1.65924 0.0338031 1.81971 0.0724089
5.2075 0.00645655 0.000490764 0.309353 0.0297018 0.690647 0.00622082 0.00951216 0.000434017 -1.10377 0.0324662 1.46756 0.0249491 0.00445323 0.000158045 1.42295 0.0843023 1.81069 0.0957246
5.7085 0.00659099 0.0004436 0.307726 0.0251343 0.692274 0.0068707 0.00977985 0.000416445 -1.10819 0.0283354 1.4381 0.0228082 0.00449841 0.000128112 1.46411 0.0913398 1.91641 0.1321
6.2085 0.00588288 0.00051436 0.742136 0.0214165 0.257864 0.030816 0.00445811 0.000189207 -1.00741 0.0573022 1.41016 0.0182467 0.00877561 0.00044213 1.74236 0.0760977 2.09283 0.245973
6.7085 0.00533427 0.000263579 0.466357 0.0346837 0.533643 0.0159551 0.00348742 0.000201159 -0.58459 0.0634278 1.50864 0.0249665 0.00653395 0.000151241 1.49248 0.0478812 3.44677 0.271156
7.2085 0.00509937 0.000241111 0.416113 0.0387557 0.583887 0.0142373 0.00312976 0.000274165 -0.493031 0.0790098 1.5301 0.0328455 0.00612817 0.000116066 1.56905 0.0562676 5.27446 0.683195
7.7095 0.00478471 0.000157164 0.298612 0.0319187 0.701388 0.00605973 0.0029615 0.000292984 -0.357804 0.0606208 1.61245 0.0428747 0.00537645 7.03622e-05 1.64875 0.0735478 5.55561 1.05248
8.2095 0.00420955 0.000119891 0.254582 0.0261588 0.745418 0.00374234 0.0023781 0.000307584 -0.267982 0.0495473 1.7083 0.0531049 0.00467342 5.8453e-05 1.70687 0.0873381 5.75309 1.23473
8.7105 0.00413833 0.000481993 0.256319 0.0459523 0.743681 0.0128577 0.0062283 0.00048968 -0.925173 0.0629594 1.53012 0.0574065 0.00310779 0.000112292 2.74469 0.112364 1 0.394172
9.2105 0.00298503 -nan 0.91536 -nan 0.0846398 0.09448 0.00310513 0.000129145 -1.55014 0.138214 1.09903 0.178548 0.001 0.000957304 0.542144 0.604979 1 1.95442
