0.0185 0.00352192 0.000126656 0.437629 0.0132762 0.562371 0.00954149 0.00402878 8.44523e-05 -0.866559 0 2.11888 0.0510148 0.00307012 8.36701e-05 1.67607 0.0708642 4.84261 1.08237
0.6805 0.00311784 0.00094341 0.2526 0.0402548 0.7474 0.0327738 0.00428539 0.00213755 -0.942257 0 2.55994 0.208896 0.00260762 7.51551e-05 1.15971 0.0520578 2.64028 0.24523
1.1935 0.00344337 0.000268039 0.300705 0.015845 0.699295 0.0178882 0.00442672 0.000414419 -0.863183 0 2.23443 0.0711626 0.00292043 6.84423e-05 1.38347 0.0550687 2.13882 0.140035
1.6985 0.00348161 0.000116448 0.440581 0.0067537 0.559419 0.0103807 0.00293706 7.32926e-05 -0.758482 0 1.87277 0.0380318 0.00385673 9.46693e-05 1.49874 0.0452175 1.86894 0.0827072
2.2025 0.00395311 0.000185928 0.332373 0.0251563 0.667627 0.00461031 0.00416938 0.000198579 -0.676395 0 1.99455 0.038234 0.00384091 8.07798e-05 1.39069 0.0513555 1.92728 0.076506
2.7045 0.00422719 8.19028e-05 0.425947 0.0121731 0.574053 0.00197699 0.00285015 5.76803e-05 -0.640875 0 1.65164 0.0228711 0.00501004 7.02145e-05 1.58606 0.032493 1.78095 0.0597714
3.2045 0.00458619 9.08747e-05 0.414695 0.00464373 0.585305 0.00560337 0.0032511 5.95398e-05 -0.655978 0 1.6606 0.0204673 0.00533354 7.43994e-05 1.60515 0.03311 1.71811 0.0553312
3.7055 0.00490177 0.000125201 0.504381 0.0166329 0.495619 0.00457006 0.00336313 8.40996e-05 -0.711907 0 1.61907 0.01817 0.00608019 9.70671e-05 1.62832 0.0341787 1.72662 0.0636301
4.2075 0.00565554 0.000287719 0.309202 0.00630591 0.690798 0.00572697 0.00694203 0.000543903 -0.789472 0 1.74936 0.0205723 0.00497304 6.89769e-05 1.4153 0.0318524 1.89599 0.0644371
4.7075 0.00599671 0.000147588 0.349449 0.00644427 0.650551 0.00755188 0.00739092 0.000135041 -0.863897 0 1.64133 0.0174428 0.00509258 7.91821e-05 1.34098 0.0350113 2.02576 0.0749716
5.2075 0.00631936 0.000129418 0.261408 0.00676217 0.738592 0.00932419 0.0092322 6.59825e-05 -0.91109 0 1.59549 0.0207762 0.00488893 7.17219e-05 1.40797 0.0440308 1.98779 0.0945941
5.7085 0.00637076 0.000139967 0.260917 0.00672612 0.739083 0.0093589 0.00935515 9.76114e-05 -0.91106 0 1.55945 0.0200487 0.00490083 6.81119e-05 1.36147 0.0516757 2.2965 0.140802
6.2085 0.00566426 0.000140419 0.632641 0.0135698 0.367359 0.00599688 0.00407514 6.63219e-05 -0.852963 0 1.44491 0.0135819 0.00766404 0.000119196 1.52035 0.0143095 2.89834 0.105239
6.7085 0.00541035 0.000156773 0.549228 0.016234 0.450772 0.00544885 0.00392916 9.56161e-05 -0.739793 0 1.46561 0.0134776 0.00679169 0.000127674 1.43301 0.0264079 3.8036 0.164613
7.2085 0.00512897 0.000124922 0.465909 0.0174981 0.534091 0.00297598 0.00341568 0.000108488 -0.592907 0 1.49606 0.0146453 0.00625115 9.22089e-05 1.5655 0.438845 5.3396 0.695555
7.7095 0.00478891 0.00013448 0.343122 0.0212136 0.656878 0.00235021 0.00328343 0.0001859 -0.45651 0 1.55975 0.0198673 0.00541125 8.04079e-05 1.62621 0.0793299 5.74067 2.32152
8.2095 0.00422649 0.00015347 0.298281 0.0280615 0.701719 0.00216123 0.00298872 0.000266668 -0.403442 0 1.61946 0.0310383 0.00465397 8.02793e-05 1.64284 0.0939626 6.30662 1.84812
8.7105 0.00356618 0.000138897 0.178711 0.0181514 0.821289 -0.00712013 0.00419484 0.000321572 -0.53854 0 1.6329 0.0458168 0.00341408 4.85224e-05 1.54976 0.0250933 7.19766 1.35018
9.2105 0.00296031 0.000351944 0.377995 0.055292 0.622005 0.0236113 0.00232316 0.000343697 -1.00317 0 1.00551 0.0761776 0.00328773 0.000226521 2.30288 0.180295 1.45635 0.603693
