0.0185 -0.086183 0.985621
0.6805 0.0871213 0.990018
1.1935 0.0397464 0.98347
1.6985 0.0410241 0.985797
2.2025 0.0347885 1.01013
2.7045 0.0303538 0.980523
3.2045 0.0539205 0.989175
3.7055 0.0640828 0.990674
4.2075 0.0571958 1.0026
4.7075 0.049815 0.999439
5.2075 0.0654094 0.986343
5.7085 0.0437779 1.00169
6.2085 0.0767821 1.00887
6.7085 0.0914149 0.979997
7.2085 0.13641 0.985503
7.7095 0.141336 0.986141
8.2095 0.14086 0.983712
8.7105 0.118047 0.944807
9.2105 0.45225 0.712453
