0.771526 0.00133775 0.000293415 0.00310423 0.000117864 0.00719234 0.00023064 0.0823945 0.041151 0.711039 0.0471329 0.206566 0.0225668 0.00420533 1.64589e-06
0.8745 0.00220866 4.74979e-05 0.00374389 0.000193926 0.00794667 0.000424957 0.353697 0.0387337 0.493149 0.0357467 0.153154 0.0260562 0.00427894 2.00906e-06
0.9775 0.00220866 0.000771436 0.00352563 0.000139112 0.00813438 0.000368695 0.242075 0.0428467 0.60964 0.0442234 0.148285 0.0202393 0.00430935 3.733e-06
1.0795 0.00220866 0.000151306 0.00326575 0.000205494 0.00721518 0.00026278 0.206809 0.0698599 0.561117 0.0672281 0.232074 0.0334813 0.00436746 1.5998e-06
1.1815 0.00220866 0.00108557 0.00328255 0.000168304 0.00724425 0.000223721 0.14513 0.0591626 0.600109 0.0601294 0.254761 0.0311607 0.00453254 5.08138e-06
1.2825 0.00220866 0.000861275 0.00372804 0.000130493 0.00820997 0.000290067 0.246165 0.0316791 0.581431 0.0328165 0.172404 0.0196071 0.00457191 4.19761e-06
1.3835 0.00220866 0.000100149 0.00367957 0.000176835 0.0076959 0.00029224 0.238962 0.0372483 0.546466 0.0364184 0.214572 0.0285639 0.00461225 1.64176e-06
1.4845 0.00220866 4.83906e-05 0.0037653 0.000135668 0.00862805 0.000349245 0.18758 0.0325012 0.634631 0.034048 0.177789 0.0209053 0.00481121 1.81759e-06
1.5855 0.00220866 6.45471e-05 0.003859 0.00015237 0.00806272 0.000278349 0.196329 0.0293612 0.588462 0.0316077 0.215209 0.0259422 0.00486942 1.57683e-06
1.6865 0.00220866 0.000223148 0.00413583 0.000136759 0.00853718 0.000312574 0.225059 0.02232 0.58704 0.0269305 0.187901 0.0233711 0.00498338 2.03161e-06
1.7885 0.00321046 9.34123e-05 0.0063688 0.000375754 0.0160658 0.00194713 0.609177 0.048754 0.346397 0.0391226 0.0444267 0.0120392 0.00563881 1.11945e-05
1.8849 0.00325939 0.000124199 0.0061135 0.00080676 0.0108156 0.00122026 0.612339 0.0798883 0.301125 0.046462 0.0865353 0.0470351 0.00528039 7.75214e-06
1.9895 0.00220866 8.20042e-05 0.00401495 0.000131014 0.0085252 0.000232506 0.137665 0.0240116 0.618976 0.0277024 0.243359 0.0229191 0.0053232 1.4862e-06
2.0895 0.00179926 0.000243002 0.00414845 0.000116047 0.00905803 0.00021946 0.0931037 0.0283118 0.691862 0.0324249 0.215034 0.0187045 0.00546363 1.89801e-06
2.1895 0.00220866 0.000133857 0.00407129 9.06526e-05 0.00941024 0.000216913 0.0670804 0.0194571 0.712504 0.0241729 0.220416 0.0155889 0.00562634 1.5221e-06
2.2905 0.00220866 6.50208e-05 0.00424953 0.0001071 0.00938016 0.000250133 0.103737 0.0179381 0.673003 0.0234572 0.223261 0.0186907 0.00568362 1.59004e-06
2.3905 0.00220866 2.74682e-05 0.00456098 0.000101621 0.00985062 0.000268163 0.124531 0.0147448 0.680203 0.0211211 0.195266 0.0171974 0.0058056 1.67251e-06
2.4905 0.00220866 0.000221959 0.00447716 8.35015e-05 0.0100314 0.000185967 0.0966066 0.0145013 0.681478 0.0191156 0.221916 0.0134842 0.00603843 1.81979e-06
2.5915 0.00220866 8.75613e-05 0.00463057 8.52689e-05 0.0105542 0.000233512 0.0734889 0.0130083 0.716171 0.0189794 0.21034 0.0140895 0.00625657 1.649e-06
2.6925 0.00220866 0.000756762 0.00457192 8.10506e-05 0.0105249 0.000183539 0.06769 0.0126116 0.686722 0.018112 0.245588 0.0132528 0.00647218 5.06712e-06
2.7915 0.00220866 9.75996e-05 0.00479615 7.79326e-05 0.0110129 0.000209491 0.0778538 0.0113534 0.71276 0.0169166 0.209386 0.0122056 0.0064939 1.58384e-06
2.8925 0.00220866 8.04574e-05 0.00479287 8.63184e-05 0.0110465 0.00019422 0.0853316 0.0117741 0.670404 0.0172914 0.244265 0.0131603 0.00675449 1.53501e-06
2.9965 0.00220866 3.28402e-05 0.00501572 8.42147e-05 0.0114804 0.000173674 0.0830212 0.00670131 0.706241 0.0141592 0.210738 0.00774173 0.00677845 1.32715e-06
3.0935 0.00220866 0.000138122 0.00501572 2.17404e-05 0.0116016 0.000168201 0.0784542 0.00653776 0.699618 0.0135661 0.221928 0.0076997 0.00691766 1.51309e-06
3.1935 0.00220866 2.70868e-05 0.00500906 0.000281842 0.0116032 0.00019876 0.0785854 0.0105024 0.672554 0.0161691 0.248861 0.0128692 0.00712483 2.46476e-06
3.2925 0.00220866 3.49509e-05 0.00501572 3.21214e-05 0.0115681 0.000148663 0.0692353 0.00634466 0.678842 0.0134077 0.251922 0.00790462 0.00715042 1.11588e-06
3.3935 0.00220866 7.37523e-05 0.00501572 5.45961e-05 0.0116021 0.000127752 0.0585063 0.00621951 0.661177 0.0130376 0.280317 0.00794697 0.00739269 1.16281e-06
3.4935 0.00220866 0.000873608 0.00501572 9.23595e-06 0.0122351 0.000144138 0.0442406 0.00640373 0.687968 0.0132172 0.267791 0.00747682 0.00759019 6.72086e-06
3.5945 0.00165927 0.000281917 0.00501572 5.99667e-06 0.0125541 0.000151599 0.0259972 0.00634444 0.676819 0.0131568 0.297184 0.00793523 0.00799603 2.55992e-06
3.6945 0.001 0.000815176 0.00501572 5.32758e-06 0.0127266 0.00015527 0.00836421 0.0028451 0.696843 0.0096309 0.294793 0.00700597 0.00807995 6.70514e-06
3.7945 0.00167978 0.000453404 0.00501572 6.74894e-06 0.0131104 0.000135637 0.00865696 0.00507273 0.656338 0.0112348 0.335005 0.00742225 0.00860918 4.07477e-06
3.8935 0.00136181 0.000435935 0.00501572 3.59346e-06 0.0130419 0.000160001 0.00456188 0.00387473 0.653159 0.0107845 0.342279 0.00782042 0.00864056 4.01254e-06
3.9945 0.001 0.000754491 0.00501572 3.2894e-06 0.0133927 0.000160944 0.00279797 0.00272534 0.652536 0.00941107 0.344666 0.00724005 0.00884533 6.82393e-06
4.0955 0.00144409 0.000634425 0.00501572 2.89647e-06 0.0132384 0.000149021 2.2119e-11 0.00140827 0.628626 0.00823447 0.371374 0.00714685 0.00899446 5.86168e-06
4.1955 0.00100065 0.00074937 0.00501572 2.46686e-06 0.0135729 0.000153581 6.77552e-11 0.00125556 0.623378 0.00805582 0.376622 0.00702671 0.00922307 7.0552e-06
4.2955 0.00103709 0.00115328 0.00501572 2.63262e-06 0.0135643 0.000163784 0.002316 0.00298394 0.614655 0.00982973 0.383029 0.00782234 0.00927036 1.07986e-05
4.3955 0.001 0.00090707 0.00501572 1.11504e-07 0.0135585 2.112e-05 3.61829e-13 0.123962 0.597918 0.0741264 0.402082 0.0498513 0.00943178 8.55761e-06
4.4945 0.00130114 0.000626765 0.00501572 2.85635e-06 0.0139077 0.000154795 0.000681597 0.00409055 0.58926 0.00992064 0.410058 0.007931 0.00970263 6.26405e-06
4.5945 0.001 0.000692669 0.00501572 2.28665e-06 0.0143569 0.000161708 2.4514e-11 0.000949013 0.600173 0.0077414 0.399827 0.00691698 0.00987481 7.02393e-06
4.6955 0.001 0.00120863 0.00501572 1.93138e-06 0.0143105 0.000156489 6.64338e-11 0.0015101 0.588714 0.00767423 0.411286 0.00693727 0.00995178 1.21284e-05
4.7955 0.00220866 0.000608229 0.00501572 9.11428e-07 0.0138883 6.82851e-05 1.16612e-13 0.0686648 0.564062 0.0388765 0.435938 0.0300912 0.00991342 6.06751e-06
4.8955 0.001 0.00114755 0.00501572 8.17935e-08 0.01376 1.61314e-05 1.75749e-13 0.0735296 0.553465 0.0407043 0.446535 0.0328425 0.00992321 1.13885e-05
4.9965 0.00220866 0.000858599 0.00501572 5.43542e-07 0.0141078 5.1206e-05 4.1223e-14 0.0446554 0.552386 0.0247911 0.447614 0.0201212 0.0101482 8.72872e-06
5.0965 0.0015664 0.000294202 0.00626965 3.25191e-06 0.0184072 0.000251354 0.0154003 0.00409243 0.709829 0.00978934 0.274771 0.00618764 0.0110018 4.25733e-06
5.1955 0.00215477 0.000254638 0.00626965 4.97671e-06 0.0164517 0.000225654 0.031776 0.00605322 0.651798 0.0130753 0.316426 0.00830529 0.0105552 3.59164e-06
5.2965 0.00130224 0.000237637 0.00626965 3.05967e-06 0.0182193 0.000247315 0.0145016 0.00350929 0.678421 0.00954239 0.307077 0.00664079 0.0113413 3.89e-06
5.3955 0.00198802 0.000384755 0.00626965 4.07536e-06 0.0178915 0.000233316 0.0161188 0.00513365 0.679985 0.0111628 0.303896 0.00698863 0.0111387 5.0123e-06
5.4955 0.00172874 0.000359171 0.00626965 3.70708e-06 0.0187617 0.000249927 0.0172145 0.00478555 0.681598 0.0105184 0.301188 0.00662108 0.0115266 5.04387e-06
5.5965 0.00217846 0.000438805 0.00626965 4.07491e-06 0.017876 0.000229968 0.0154364 0.00569084 0.660026 0.0117682 0.324537 0.00744255 0.0113897 5.64279e-06
5.6955 0.00198293 0.000368266 0.00626965 3.52724e-06 0.0179952 0.000233789 0.0150827 0.00489491 0.664681 0.0109454 0.320236 0.00712238 0.0113969 4.97157e-06
5.7965 0.0015248 0.00114185 0.00626965 3.9354e-06 0.0182632 0.00024091 0.00390811 0.00379292 0.672187 0.00998864 0.323905 0.00698805 0.011596 1.35325e-05
5.8955 0.00102874 0.00135255 0.00626965 4.13476e-06 0.0179168 0.000217266 0.00915133 0.00380557 0.67111 0.00950919 0.319739 0.00664316 0.0113591 1.55608e-05
5.9965 0.001 0.00160257 0.00626965 4.20366e-06 0.0175454 0.000206364 0.00732678 0.00237463 0.630595 0.00898232 0.362079 0.00708279 0.0116729 1.88612e-05
6.0955 0.00192716 0.000514632 0.00626965 3.51102e-06 0.018247 0.000232385 0.00818369 0.00450931 0.656753 0.0105695 0.335063 0.00716214 0.0117221 6.61919e-06
6.1965 0.001 0.0017607 0.00626965 2.76551e-06 0.0196475 0.000281542 0.00104382 0.00235177 0.685049 0.0084698 0.313908 0.0062901 0.0121699 2.16997e-05
6.2965 0.00188517 0.0004268 0.00626965 3.10191e-06 0.019231 0.000276974 0.009474 0.00440762 0.677289 0.0103774 0.313237 0.00682652 0.0119374 6.07381e-06
6.3975 0.00208868 0.000323584 0.00668763 3.56416e-06 0.0204077 0.000305907 0.0247046 0.0054406 0.702252 0.011266 0.273044 0.00654007 0.0120512 5.36648e-06
6.4975 0.00216038 0.000622211 0.00668763 3.82644e-06 0.0208957 0.000331319 0.0165163 0.00655003 0.708407 0.0126387 0.275076 0.00693042 0.0123234 8.68722e-06
6.5955 0.00184223 0.000508832 0.00668763 3.4482e-06 0.0211236 0.000354343 0.0159716 0.00544816 0.716594 0.0114863 0.267434 0.00664687 0.0123058 7.63043e-06
6.6965 0.00205894 0.000299627 0.00668763 3.65958e-06 0.0199533 0.000304962 0.0236259 0.00523353 0.689139 0.0113714 0.287236 0.00699278 0.0120532 5.15323e-06
6.7975 0.00198841 0.000455626 0.00668763 3.15071e-06 0.0205865 0.000336072 0.010279 0.00456581 0.715216 0.0106987 0.274506 0.00665091 0.0121805 6.89625e-06
6.8975 0.00237935 0.00021773 0.00710561 3.64366e-06 0.0227588 6.15475e-05 0.0424224 0.00565087 0.725902 0.00928071 0.231675 0.0042037 0.0125256 2.83443e-06
6.9975 0.00279635 0.000222535 0.00710561 4.31723e-06 0.0227588 0.00032568 0.0568819 0.00700024 0.715187 0.0106509 0.227932 0.0043976 0.0124344 4.90501e-06
7.0975 0.00306492 0.000232417 0.00710561 5.30787e-06 0.0226469 0.000372522 0.0554928 0.00831776 0.698288 0.0141541 0.246219 0.0067547 0.0127302 5.58999e-06
7.1955 0.00307758 0.000242367 0.00710561 6.57386e-06 0.0227588 4.49743e-05 0.0656529 0.00812585 0.70864 0.011899 0.225707 0.00465473 0.0123818 3.05325e-06
7.2955 0.00302962 0.000243492 0.00710561 1.10051e-05 0.0227588 3.71916e-05 0.0660112 0.00858769 0.697822 0.0125022 0.236166 0.00495912 0.0125763 3.10084e-06
7.3975 0.00290119 0.000224129 0.00710561 7.58543e-06 0.0227588 3.05083e-05 0.0706735 0.00818443 0.700796 0.012027 0.228531 0.00477809 0.0124237 2.81176e-06
7.4965 0.00309857 0.000367512 0.00710561 1.05822e-05 0.0227588 5.54562e-05 0.0762648 0.00877831 0.687826 0.0126984 0.235909 0.00504965 0.012556 4.6686e-06
7.5965 0.00312894 0.000229 0.00710561 1.1661e-05 0.0227588 2.5147e-05 0.097058 0.00626447 0.672417 0.00979309 0.230525 0.00451097 0.0124219 2.86538e-06
7.6995 0.00312894 0.000239011 0.00710561 8.62366e-06 0.0227588 3.42803e-05 0.0832038 0.00627866 0.696171 0.00992844 0.220625 0.00441433 0.0122572 2.96148e-06
7.7975 0.00312894 9.1477e-05 0.00710561 2.4851e-05 0.0227588 2.71214e-05 0.0922363 0.00641727 0.682739 0.0100938 0.225025 0.00457472 0.0123259 1.21529e-06
7.8975 0.00312894 5.96291e-05 0.00703741 8.9367e-05 0.0227588 2.5565e-05 0.109273 0.0103891 0.655399 0.0129354 0.235328 0.00576588 0.0124667 1.37675e-06
7.9975 0.00312894 2.80603e-05 0.00706308 9.20849e-05 0.0227588 2.71689e-05 0.120705 0.0108345 0.662088 0.0134841 0.217206 0.00568096 0.0121126 1.21158e-06
8.0975 0.00312894 2.85494e-05 0.00707613 9.43769e-05 0.0227588 2.90942e-05 0.117629 0.0110267 0.660996 0.0137743 0.221375 0.00595148 0.012203 1.25451e-06
8.1965 0.00312894 0.000113403 0.00710561 9.76804e-06 0.0227588 5.39638e-05 0.115496 0.00732337 0.674094 0.011312 0.21041 0.00494012 0.0120062 1.5124e-06
8.2975 0.00312894 3.88143e-05 0.00683733 0.000107123 0.0227588 5.31688e-05 0.1254 0.0130652 0.642803 0.015928 0.231797 0.00672182 0.0123021 1.54677e-06
8.3975 0.00312894 3.28269e-05 0.00707074 0.000105055 0.0227588 3.80365e-05 0.132247 0.0127678 0.669849 0.0159741 0.197904 0.00633807 0.0117171 1.36447e-06
8.4985 0.00312894 3.58235e-05 0.00684792 0.000118791 0.0227588 3.97844e-05 0.147674 0.0140866 0.629346 0.0168339 0.222981 0.00713087 0.0121018 1.57683e-06
8.5965 0.00312894 5.33737e-05 0.00676776 0.000132927 0.0227588 0.00011804 0.165456 0.0157581 0.605657 0.0185067 0.228886 0.0079748 0.012162 2.25742e-06
8.6975 0.00312894 3.81108e-05 0.00707792 0.00017177 0.0227588 0.000110898 0.166975 0.0160254 0.640986 0.0193495 0.192039 0.00765795 0.0115419 2.40048e-06
8.7975 0.00312894 0.00012006 0.00678561 0.000206304 0.0207031 0.000659388 0.218646 0.0201062 0.565809 0.023031 0.215546 0.0144528 0.0109809 7.70049e-06
8.8975 0.00312894 0.00010253 0.00637875 0.000174429 0.0227588 0.000176568 0.171284 0.0248996 0.614368 0.0290802 0.214348 0.0109301 0.0117345 3.15119e-06
8.9995 0.00312894 7.06721e-05 0.00710561 9.5965e-05 0.0227588 0.000292874 0.230367 0.0162934 0.551799 0.0222761 0.217834 0.0106558 0.011956 3.78041e-06
9.0965 0.00312894 0.000253412 0.00608447 0.000264347 0.0227588 0.000244906 0.226207 0.0444014 0.609636 0.050728 0.164157 0.0151166 0.0104791 4.61646e-06
9.1975 0.00236159 0.000514075 0.00671988 0.000453387 0.0227588 0.00039441 0.182735 0.0653567 0.618551 0.0754432 0.198715 0.0290446 0.0114838 9.0816e-06
9.2985 0.00188091 0.00150189 0.00511601 0.000389516 0.0227588 0.000703322 0.0399608 0.0658314 0.686759 0.0896461 0.27328 0.0457198 0.0126359 2.15257e-05
9.3945 0.00299701 0.0017274 0.00623919 0.00485198 0.0227588 0.00233213 0.360842 0.229032 0.23805 0.217063 0.401108 0.153207 0.0148414 8.39089e-05
9.5005 0.00235206 0.00170725 0.00235205 0.000535723 0.0227588 0.00306528 0.0243234 18.9061 0.266573 29.2307 0.709104 24.4211 0.0192067 6.81708e-05
9.5915 0.001 0.00186889 0.00556627 0.00528742 0.0227588 0.0162126 0.0822264 0.0768944 0.0762922 0.178486 0.841481 0.375197 0.0209357 0.000359153
9.7045 0.001 0.00212865 0.00710561 0.00607191 0.00989062 0.00633967 0.0836088 0.966619 4.97529e-09 11.2056 0.916391 10.2793 0.00947254 8.55631e-05
9.7905 0.00231445 0.00141331 0.005132 0.00401699 0.0164844 0.0120562 0.623888 42.6956 0.0111874 33.4253 0.364925 60.9031 0.010139 0.000129638




























