0.0395 0.0158021 0.000687443 0.992727 0.000315197 0.0072734 0.000154694 0.00395126 2.50655e-05 -1.37269 0.0183667 3.28144 0.136716 0.179445 0.00633758 2.63551 23.5772 4.88396 26.6628
0.2345 0.00409062 6.17839e-05 0.46982 0.00449001 0.53018 -0.00137857 0.00547098 5.18174e-05 -2.37157 0.00517375 0.341891 0.00230863 0.00224439 4.69096e-05 24.2625 30.4916 25.5 36.6001
0.3575 0.00452526 8.57338e-05 0.5 0.000534557 0.5 0.000478335 0.00310401 8.50245e-05 -2.18819 0.0316304 0.353934 0.0122317 0.00559653 8.78913e-05 1.76945 0.0203465 1 0.00470301
0.4705 0.129103 0.00567989 0.993538 0.000331787 0.0064616 8.36899e-05 0.00599737 5.38077e-05 -1.63395 0.022855 1.52333 0.0469417 1.60436 0.060314 1.79729 6.54381 4.88396 26.6628
0.5765 0.125737 0.00612511 0.994385 0.000324032 0.00561465 7.24078e-05 0.00572312 4.90874e-05 -1.69116 0.0190285 1.25248 0.0269342 1.67631 0.0709884 4.47066 2.0329 1.04526 45.3359
0.6835 0.129339 0.00592613 0.994341 0.00029764 0.00565852 6.7625e-05 0.00574486 4.68964e-05 -1.5048 0.0177855 1.52723 0.0344914 1.71771 0.0685658 4.82207 8.29678 1.06137 33.9579
0.7865 0.105673 0.00355565 0.994371 0.000286572 0.00562871 6.60502e-05 0.00560942 4.35992e-05 -1.49952 0.0171554 1.53936 0.0325346 1.40654 0.0391757 3.1523 0.451864 1.06137 43.939
0.8905 0.0910404 0.00264208 0.994751 0.000304601 0.00524885 6.01784e-05 0.0053844 3.94204e-05 -1.4137 0.0155598 1.67323 0.0332822 1.25443 0.029308 4.88659 0.930205 4.89083 26.6657
0.9925 0.0935786 0.00255039 0.993985 0.000277206 0.00601451 6.73676e-05 0.00567953 4.22862e-05 -1.40666 0.015995 1.75045 0.037546 1.20443 0.0261671 4.84015 0.800316 4.75262 27.2008
1.1965 0.120192 0.00659283 0.994561 0.000273262 0.00543867 6.24458e-05 0.00546188 3.62731e-05 -1.4157 0.0144866 1.69948 0.0316885 1.62811 0.0801199 2.83405 0.659614 3.22221 38.2774
1.3985 0.164184 0.00384537 0.992465 0.000234471 0.00753522 7.32241e-05 0.00588792 3.88265e-05 -1.39262 0.0138463 1.61866 0.0276511 1.89019 0.0351267 5.01298 0.965266 1.04526 27.8458
1.6015 0.215745 0.00315109 0.991254 0.000220676 0.00874577 7.10931e-05 0.00587048 3.60038e-05 -1.42557 0.0121666 1.49308 0.021459 2.30613 0.0243235 5.21541 0.517831 1.44005 31.8952
